counts1,counts2,count3,fold1,fold2,fold3
286.6,236.2,330.9,1.2,0.9,0.7
252.2,87.3,231.0,2.9,1.1,0.4
364.7,450.8,460.6,0.8,0.8,1.0
359.2,310.7,399.8,1.2,0.9,0.8
80.0,34.4,44.6,2.3,1.8,0.8
120.0,106.5,137.8,1.1,0.9,0.8
179.6,265.8,312.0,0.7,0.6,0.9
61.4,91.3,64.8,0.7,0.9,1.4
42.8,62.5,31.1,0.7,1.4,2.0
45.6,53.6,55.4,0.8,0.8,1.0
7.4,7.2,8.1,1.0,0.9,0.9
67.9,61.7,56.7,1.1,1.2,1.1
51.2,68.9,39.2,0.7,1.3,1.8
38.1,151.3,40.5,0.3,0.9,3.7
140.5,121.7,101.3,1.2,1.4,1.2
85.6,120.1,101.3,0.7,0.8,1.2
96.8,185.0,102.7,0.5,0.9,1.8
66.1,90.5,63.5,0.7,1.0,1.4
21.4,41.6,24.3,0.5,0.9,1.7
26.1,34.4,18.9,0.8,1.4,1.8
31.6,16.8,25.7,1.9,1.2,0.7
12.1,8.8,16.2,1.4,0.7,0.5
30.7,16.0,24.3,1.9,1.3,0.7
7.4,32.8,6.8,0.2,1.1,4.9
49.3,287.5,78.3,0.2,0.6,3.7
93.0,220.2,170.2,0.4,0.5,1.3
13.0,12.8,16.2,1.0,0.8,0.8
79.1,93.7,55.4,0.8,1.4,1.7
92.1,76.9,117.5,1.2,0.8,0.7
28.8,26.4,25.7,1.1,1.1,1.0
61.4,64.1,70.2,1.0,0.9,0.9
14.0,20.8,16.2,0.7,0.9,1.3
7.4,20.8,8.1,0.4,0.9,2.6
10.2,12.8,8.1,0.8,1.3,1.6
10.2,9.6,13.5,1.1,0.8,0.7
7.4,7.2,5.4,1.0,1.4,1.3
4.7,0.0,4.1,37.8,1.1,0.0
11.2,0.0,9.5,90.8,1.2,0.0
4.7,0.0,4.1,37.8,1.1,0.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
5.6,5.6,6.8,1.0,0.8,0.8
60.5,46.4,58.1,1.3,1.0,0.8
34.4,32.8,39.2,1.0,0.9,0.8
1561.3,2641.5,2850.0,0.6,0.5,0.9
606.7,714.2,730.7,0.8,0.8,1.0
50.2,59.3,45.9,0.8,1.1,1.3
95.8,60.9,137.8,1.6,0.7,0.4
221.4,317.1,430.9,0.7,0.5,0.7
29.8,24.0,10.8,1.2,2.8,2.2
54.9,40.8,56.7,1.3,1.0,0.7
58.6,64.9,51.3,0.9,1.1,1.3
60.5,72.1,66.2,0.8,0.9,1.1
1.9,0.0,2.7,15.1,0.7,0.0
7.4,0.0,4.1,60.5,1.8,0.0
10.2,0.0,2.7,83.2,3.8,0.0
14.0,3.2,5.4,4.4,2.6,0.6
426.2,104.9,274.2,4.1,1.6,0.4
28.8,8.0,27.0,3.6,1.1,0.3
0.0,0.0,0.0,1.0,1.0,1.0
3.7,0.0,4.1,30.3,0.9,0.0
83.7,62.5,75.6,1.3,1.1,0.8
1.9,0.0,4.1,15.1,0.5,0.0
3.7,9.6,10.8,0.4,0.3,0.9
19.5,11.2,28.4,1.7,0.7,0.4
26.1,18.4,21.6,1.4,1.2,0.9
52.1,20.8,28.4,2.5,1.8,0.7
88.4,29.6,66.2,3.0,1.3,0.4
0.9,2.4,0.0,0.4,7.6,19.5
0.9,0.0,0.0,7.6,7.6,1.0
14.0,9.6,16.2,1.5,0.9,0.6
12.1,7.2,21.6,1.7,0.6,0.3
67.0,58.5,85.1,1.1,0.8,0.7
0.0,0.0,1.4,1.0,0.1,0.1
14.9,13.6,14.9,1.1,1.0,0.9
15.8,7.2,14.9,2.2,1.1,0.5
0.0,0.0,0.0,1.0,1.0,1.0
89.3,49.6,143.2,1.8,0.6,0.3
0.0,0.0,0.0,1.0,1.0,1.0
0.9,3.2,1.4,0.3,0.7,2.4
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
4.7,7.2,2.7,0.6,1.7,2.7
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
23.3,0.0,17.6,189.1,1.3,0.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,1.6,0.0,0.1,1.0,13.0
1.9,0.0,1.4,15.1,1.4,0.1
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.9,0.0,0.0,7.6,7.6,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
10.2,5.6,8.1,1.8,1.3,0.7
19.5,35.2,24.3,0.6,0.8,1.4
55.8,37.6,36.5,1.5,1.5,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
25.1,0.0,63.5,204.2,0.4,0.0
61.4,23.2,181.0,2.6,0.3,0.1
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
5.6,2.4,4.1,2.3,1.4,0.6
0.0,0.0,0.0,1.0,1.0,1.0
0.9,7.2,1.4,0.1,0.7,5.3
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
3.7,0.0,4.1,30.3,0.9,0.0
9.3,0.0,6.8,75.6,1.4,0.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
10.2,0.0,16.2,83.2,0.6,0.0
8.4,2.4,4.1,3.5,2.1,0.6
2.8,0.0,2.7,22.7,1.0,0.0
3.7,0.0,4.1,30.3,0.9,0.0
23.3,26.4,23.0,0.9,1.0,1.2
101.4,56.0,41.9,1.8,2.4,1.3
177.7,145.7,163.4,1.2,1.1,0.9
21.4,52.8,27.0,0.4,0.8,2.0
31.6,34.4,35.1,0.9,0.9,1.0
73.5,56.9,72.9,1.3,1.0,0.8
2.8,0.0,8.1,22.7,0.3,0.0
9.3,15.2,2.7,0.6,3.4,5.6
411.3,158.5,286.4,2.6,1.4,0.6
50.2,64.9,39.2,0.8,1.3,1.7
28.8,48.8,25.7,0.6,1.1,1.9
164.7,39.2,37.8,4.2,4.4,1.0
12.1,12.0,9.5,1.0,1.3,1.3
20.5,21.6,18.9,0.9,1.1,1.1
20.5,18.4,17.6,1.1,1.2,1.0
32.6,28.8,33.8,1.1,1.0,0.9
63.3,59.3,54.0,1.1,1.2,1.1
14.9,15.2,13.5,1.0,1.1,1.1
42.8,53.6,35.1,0.8,1.2,1.5
93.0,97.7,100.0,1.0,0.9,1.0
22.3,34.4,21.6,0.6,1.0,1.6
1.9,0.0,0.0,15.1,15.1,1.0
14.9,20.0,20.3,0.7,0.7,1.0
18.6,28.8,17.6,0.6,1.1,1.6
18.6,56.9,17.6,0.3,1.1,3.2
31.6,48.8,25.7,0.6,1.2,1.9
92.1,71.3,155.3,1.3,0.6,0.5
50.2,14.4,31.1,3.5,1.6,0.5
21.4,25.6,17.6,0.8,1.2,1.5
21.4,21.6,25.7,1.0,0.8,0.8
5.6,0.0,5.4,45.4,1.0,0.0
171.2,125.7,205.3,1.4,0.8,0.6
36.3,58.5,31.1,0.6,1.2,1.9
30.7,39.2,29.7,0.8,1.0,1.3
36.3,16.0,24.3,2.3,1.5,0.7
81.0,39.2,62.1,2.1,1.3,0.6
27.0,33.6,21.6,0.8,1.2,1.6
32.6,22.4,40.5,1.5,0.8,0.6
104.2,124.9,85.1,0.8,1.2,1.5
22.3,34.4,27.0,0.6,0.8,1.3
42.8,26.4,25.7,1.6,1.7,1.0
45.6,51.2,51.3,0.9,0.9,1.0
45.6,28.8,41.9,1.6,1.1,0.7
81.0,127.3,51.3,0.6,1.6,2.5
23.3,20.0,16.2,1.2,1.4,1.2
187.0,244.2,213.4,0.8,0.9,1.1
12.1,18.4,9.5,0.7,1.3,1.9
224.2,732.6,255.3,0.3,0.9,2.9
4555.5,2756.0,7391.1,1.7,0.6,0.4
2039.6,1022.5,1953.1,2.0,1.0,0.5
2388.5,1959.3,3040.5,1.2,0.8,0.6
23.3,32.8,25.7,0.7,0.9,1.3
16.7,29.6,18.9,0.6,0.9,1.6
69.8,61.7,71.6,1.1,1.0,0.9
207.5,429.2,155.3,0.5,1.3,2.8
94.0,65.7,93.2,1.4,1.0,0.7
170.3,137.7,164.8,1.2,1.0,0.8
70.7,28.0,78.3,2.5,0.9,0.4
7.4,4.8,5.4,1.5,1.4,0.9
13.0,0.0,16.2,105.9,0.8,0.0
15.8,8.0,10.8,2.0,1.5,0.7
13.0,3.2,9.5,4.1,1.4,0.3
11.2,6.4,8.1,1.7,1.4,0.8
64.2,54.4,56.7,1.2,1.1,1.0
98.6,100.1,62.1,1.0,1.6,1.6
78.2,59.3,55.4,1.3,1.4,1.1
22.3,70.5,24.3,0.3,0.9,2.9
33.5,16.8,36.5,2.0,0.9,0.5
66.1,40.8,60.8,1.6,1.1,0.7
31.6,16.8,24.3,1.9,1.3,0.7
66.1,160.9,106.7,0.4,0.6,1.5
39.1,70.5,45.9,0.6,0.9,1.5
43.7,70.5,45.9,0.6,1.0,1.5
672.7,1837.6,918.5,0.4,0.7,2.0
4.7,7.2,4.1,0.6,1.1,1.8
7.4,3.2,5.4,2.3,1.4,0.6
5.6,0.0,4.1,45.4,1.4,0.0
12.1,36.0,5.4,0.3,2.2,6.7
6.5,0.0,9.5,53.0,0.7,0.0
1.9,0.0,1.4,15.1,1.4,0.1
222.4,192.2,326.9,1.2,0.7,0.6
183.3,94.5,181.0,1.9,1.0,0.5
99.6,72.1,108.1,1.4,0.9,0.7
217.7,190.6,247.2,1.1,0.9,0.8
636.4,627.8,736.1,1.0,0.9,0.9
288.4,478.0,297.2,0.6,1.0,1.6
289.4,513.3,440.3,0.6,0.7,1.2
512.7,735.8,659.1,0.7,0.8,1.1
0.0,0.0,0.0,1.0,1.0,1.0
1.9,3.2,2.7,0.6,0.7,1.2
7.4,0.0,5.4,60.5,1.4,0.0
14.9,16.8,17.6,0.9,0.8,1.0
11.2,13.6,10.8,0.8,1.0,1.3
14.0,8.8,14.9,1.6,0.9,0.6
8.4,0.0,5.4,68.1,1.5,0.0
3.7,4.0,2.7,0.9,1.4,1.5
1.9,1.6,1.4,1.2,1.4,1.2
74.4,108.9,79.7,0.7,0.9,1.4
92.1,49.6,97.3,1.9,0.9,0.5
8.4,4.8,6.8,1.7,1.2,0.7
88.4,71.3,77.0,1.2,1.1,0.9
6.5,8.0,10.8,0.8,0.6,0.7
8.4,8.8,14.9,1.0,0.6,0.6
5.6,11.2,4.1,0.5,1.4,2.8
0.9,0.0,1.4,7.6,0.7,0.1
0.9,2.4,1.4,0.4,0.7,1.8
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
1.9,5.6,0.0,0.3,15.1,45.6
57.7,68.1,136.4,0.8,0.4,0.5
9.3,11.2,23.0,0.8,0.4,0.5
23.3,43.2,51.3,0.5,0.5,0.8
24.2,31.2,25.7,0.8,0.9,1.2
4.7,3.2,4.1,1.5,1.1,0.8
5.6,4.8,4.1,1.2,1.4,1.2
1.9,7.2,4.1,0.3,0.5,1.8
7.4,7.2,9.5,1.0,0.8,0.8
72.6,36.0,105.4,2.0,0.7,0.3
3.7,0.0,5.4,30.3,0.7,0.0
0.9,4.8,1.4,0.2,0.7,3.6
0.9,0.0,0.0,7.6,7.6,1.0
0.0,0.0,0.0,1.0,1.0,1.0
196.3,152.1,129.7,1.3,1.5,1.2
234.5,244.2,181.0,1.0,1.3,1.3
291.2,177.8,347.1,1.6,0.8,0.5
0.0,0.0,0.0,1.0,1.0,1.0
0.0,3.2,0.0,0.0,1.0,26.0
269.8,220.2,228.3,1.2,1.2,1.0
221.4,181.0,172.9,1.2,1.3,1.0
215.9,156.1,209.4,1.4,1.0,0.7
215.9,177.0,214.8,1.2,1.0,0.8
26.1,6.4,17.6,4.1,1.5,0.4
15.8,9.6,12.2,1.6,1.3,0.8
27.9,27.2,24.3,1.0,1.1,1.1
35.4,29.6,28.4,1.2,1.2,1.0
10.2,0.0,13.5,83.2,0.8,0.0
16.7,11.2,28.4,1.5,0.6,0.4
9.3,28.0,20.3,0.3,0.5,1.4
22.3,5.6,39.2,4.0,0.6,0.1
14.0,0.0,17.6,113.5,0.8,0.0
29.8,54.4,47.3,0.5,0.6,1.2
85.6,24.0,202.6,3.6,0.4,0.1
36.3,28.0,74.3,1.3,0.5,0.4
74.4,55.2,127.0,1.3,0.6,0.4
388.0,604.5,541.6,0.6,0.7,1.1
2.8,5.6,1.4,0.5,2.1,4.1
0.9,0.0,2.7,7.6,0.3,0.0
0.0,7.2,0.0,0.0,1.0,58.6
83.7,49.6,50.0,1.7,1.7,1.0
19.5,7.2,20.3,2.7,1.0,0.4
3.7,0.0,5.4,30.3,0.7,0.0
0.0,0.0,0.0,1.0,1.0,1.0
0.9,0.0,0.0,7.6,7.6,1.0
1.9,3.2,0.0,0.6,15.1,26.0
17.7,11.2,20.3,1.6,0.9,0.6
34.4,23.2,55.4,1.5,0.6,0.4
15.8,9.6,16.2,1.6,1.0,0.6
11.2,13.6,14.9,0.8,0.8,0.9
25.1,51.2,29.7,0.5,0.8,1.7
65.1,60.9,56.7,1.1,1.1,1.1
69.8,62.5,94.6,1.1,0.7,0.7
14.9,22.4,14.9,0.7,1.0,1.5
28.8,27.2,24.3,1.1,1.2,1.1
19.5,8.0,28.4,2.4,0.7,0.3
18.6,19.2,20.3,1.0,0.9,0.9
19.5,16.8,24.3,1.2,0.8,0.7
179.6,236.2,244.5,0.8,0.7,1.0
81.0,36.8,98.6,2.2,0.8,0.4
163.8,95.3,263.4,1.7,0.6,0.4
65.1,36.8,70.2,1.8,0.9,0.5
67.9,34.4,113.5,2.0,0.6,0.3
34.4,18.4,52.7,1.9,0.7,0.3
47.5,20.8,63.5,2.3,0.7,0.3
53.0,58.5,62.1,0.9,0.9,0.9
37.2,37.6,40.5,1.0,0.9,0.9
13.0,10.4,14.9,1.3,0.9,0.7
8.4,6.4,6.8,1.3,1.2,0.9
7.4,0.8,5.4,9.3,1.4,0.1
6.5,4.8,5.4,1.4,1.2,0.9
7.4,0.0,5.4,60.5,1.4,0.0
71.6,71.3,124.3,1.0,0.6,0.6
125.6,141.7,133.7,0.9,0.9,1.1
106.1,168.9,102.7,0.6,1.0,1.6
30.7,132.9,109.4,0.2,0.3,1.2
7.4,15.2,12.2,0.5,0.6,1.3
5.6,10.4,13.5,0.5,0.4,0.8
1162.1,972.1,1569.5,1.2,0.7,0.6
815.1,1382.0,1002.2,0.6,0.8,1.4
592.7,575.7,633.5,1.0,0.9,0.9
723.9,912.8,833.4,0.8,0.9,1.1
657.8,954.4,896.9,0.7,0.7,1.1
695.1,1170.6,992.8,0.6,0.7,1.2
392.7,880.0,360.6,0.4,1.1,2.4
1032.8,1633.4,1819.4,0.6,0.6,0.9
2439.7,3219.6,4786.9,0.8,0.5,0.7
68.9,54.4,78.3,1.3,0.9,0.7
44.7,60.1,21.6,0.7,2.1,2.8
110.7,59.3,90.5,1.9,1.2,0.7
125.6,100.1,90.5,1.3,1.4,1.1
56.8,60.1,35.1,0.9,1.6,1.7
46.5,72.9,16.2,0.6,2.9,4.5
116.3,197.0,86.4,0.6,1.3,2.3
116.3,318.7,37.8,0.4,3.1,8.4
115.4,414.0,39.2,0.3,2.9,10.6
41.9,72.1,70.2,0.6,0.6,1.0
65.1,112.9,28.4,0.6,2.3,4.0
95.8,88.9,39.2,1.1,2.4,2.3
21.4,19.2,24.3,1.1,0.9,0.8
29.8,156.9,43.2,0.2,0.7,3.6
33.5,31.2,20.3,1.1,1.7,1.5
5.6,4.0,5.4,1.4,1.0,0.7
9.3,4.8,10.8,1.9,0.9,0.4
9.3,32.8,8.1,0.3,1.1,4.1
7.4,32.0,6.8,0.2,1.1,4.7
6.5,2.4,5.4,2.7,1.2,0.4
2.8,8.0,4.1,0.3,0.7,2.0
5.6,4.0,5.4,1.4,1.0,0.7
10.2,7.2,9.5,1.4,1.1,0.8
14.0,8.0,13.5,1.7,1.0,0.6
24.2,29.6,27.0,0.8,0.9,1.1
40.9,12.0,41.9,3.4,1.0,0.3
27.0,13.6,35.1,2.0,0.8,0.4
16.7,26.4,32.4,0.6,0.5,0.8
13.0,3.2,27.0,4.1,0.5,0.1
8.4,4.0,9.5,2.1,0.9,0.4
7.4,190.6,16.2,0.0,0.5,11.8
184.2,219.4,321.5,0.8,0.6,0.7
75.4,795.9,139.1,0.1,0.5,5.7
23.3,6.4,28.4,3.6,0.8,0.2
212.1,217.8,156.7,1.0,1.4,1.4
118.2,87.3,110.8,1.4,1.1,0.8
31.6,32.0,17.6,1.0,1.8,1.8
535.0,509.2,620.0,1.1,0.9,0.8
126.5,260.2,247.2,0.5,0.5,1.1
112.6,140.1,104.0,0.8,1.1,1.3
36.3,62.5,33.8,0.6,1.1,1.8
13.0,6.4,9.5,2.0,1.4,0.7
24.2,22.4,14.9,1.1,1.6,1.5
18.6,17.6,5.4,1.1,3.4,3.3
243.8,331.5,75.6,0.7,3.2,4.4
14.9,32.0,17.6,0.5,0.8,1.8
20.5,28.0,20.3,0.7,1.0,1.4
75.4,19.2,70.2,3.9,1.1,0.3
93.0,31.2,87.8,3.0,1.1,0.4
110.7,20.0,145.9,5.5,0.8,0.1
39.1,32.8,48.6,1.2,0.8,0.7
219.6,95.3,175.6,2.3,1.3,0.5
448.5,148.9,475.5,3.0,0.9,0.3
175.9,36.8,160.7,4.8,1.1,0.2
263.3,51.2,201.3,5.1,1.3,0.3
3.7,2.4,4.1,1.5,0.9,0.6
38.1,23.2,32.4,1.6,1.2,0.7
53.0,40.0,62.1,1.3,0.9,0.6
19.5,14.4,18.9,1.4,1.0,0.8
25.1,31.2,18.9,0.8,1.3,1.7
11.2,33.6,12.2,0.3,0.9,2.8
33.5,13.6,25.7,2.5,1.3,0.5
54.0,141.7,71.6,0.4,0.8,2.0
230.8,167.3,208.0,1.4,1.1,0.8
36.3,10.4,24.3,3.5,1.5,0.4
14.9,4.0,13.5,3.7,1.1,0.3
10.2,8.8,10.8,1.2,0.9,0.8
13.0,52.0,14.9,0.3,0.9,3.5
43.7,78.5,28.4,0.6,1.5,2.8
40.0,57.7,39.2,0.7,1.0,1.5
464.3,315.5,303.9,1.5,1.5,1.0
15.8,40.8,14.9,0.4,1.1,2.7
127.5,68.9,109.4,1.9,1.2,0.6
74.4,59.3,50.0,1.3,1.5,1.2
42.8,73.7,44.6,0.6,1.0,1.7
103.3,118.5,78.3,0.9,1.3,1.5
11.2,9.6,10.8,1.2,1.0,0.9
83.7,108.1,66.2,0.8,1.3,1.6
16.7,54.4,21.6,0.3,0.8,2.5
25.1,58.5,33.8,0.4,0.7,1.7
37.2,53.6,45.9,0.7,0.8,1.2
46.5,49.6,39.2,0.9,1.2,1.3
9.3,17.6,12.2,0.5,0.8,1.4
5.6,12.0,2.7,0.5,2.1,4.4
49.3,32.8,29.7,1.5,1.7,1.1
13.0,8.0,9.5,1.6,1.4,0.8
24.2,19.2,39.2,1.3,0.6,0.5
1.9,0.0,2.7,15.1,0.7,0.0
42.8,78.5,55.4,0.5,0.8,1.4
182.4,113.7,152.6,1.6,1.2,0.7
26.1,23.2,21.6,1.1,1.2,1.1
63.3,88.9,47.3,0.7,1.3,1.9
81.0,63.3,52.7,1.3,1.5,1.2
60.5,48.8,252.6,1.2,0.2,0.2
34.4,37.6,40.5,0.9,0.8,0.9
23.3,7.2,29.7,3.2,0.8,0.2
589.0,383.5,668.6,1.5,0.9,0.6
785.3,848.7,1087.3,0.9,0.7,0.8
33.5,57.7,28.4,0.6,1.2,2.0
81.9,72.1,135.1,1.1,0.6,0.5
88.4,56.9,116.2,1.6,0.8,0.5
14.0,18.4,12.2,0.8,1.1,1.5
37.2,46.4,35.1,0.8,1.1,1.3
17.7,16.8,18.9,1.1,0.9,0.9
26.1,24.8,27.0,1.0,1.0,0.9
30.7,32.0,32.4,1.0,0.9,1.0
56.8,39.2,41.9,1.4,1.4,0.9
27.0,27.2,20.3,1.0,1.3,1.3
44.7,55.2,37.8,0.8,1.2,1.5
205.6,40.0,48.6,5.1,4.2,0.8
129.3,144.9,100.0,0.9,1.3,1.4
89.3,16.0,59.4,5.6,1.5,0.3
30.7,18.4,27.0,1.7,1.1,0.7
11.2,16.8,5.4,0.7,2.1,3.1
25.1,20.0,14.9,1.3,1.7,1.3
3.7,0.0,4.1,30.3,0.9,0.0
818.8,286.7,282.3,2.9,2.9,1.0
84.7,96.1,60.8,0.9,1.4,1.6
5.6,14.4,8.1,0.4,0.7,1.8
5.6,11.2,6.8,0.5,0.8,1.7
45.6,60.9,40.5,0.7,1.1,1.5
35.4,33.6,23.0,1.1,1.5,1.5
33.5,39.2,28.4,0.9,1.2,1.4
26.1,4.0,27.0,6.5,1.0,0.1
112.6,37.6,51.3,3.0,2.2,0.7
3.7,14.4,2.7,0.3,1.4,5.3
14.0,5.6,13.5,2.5,1.0,0.4
14.9,9.6,12.2,1.5,1.2,0.8
5.6,0.0,5.4,45.4,1.0,0.0
10.2,0.0,9.5,83.2,1.1,0.0
2.8,0.0,1.4,22.7,2.1,0.1
5.6,10.4,4.1,0.5,1.4,2.6
13.0,27.2,8.1,0.5,1.6,3.4
11.2,0.0,8.1,90.8,1.4,0.0
4.7,0.0,6.8,37.8,0.7,0.0
2.8,0.8,1.4,3.5,2.1,0.6
0.0,0.0,0.0,1.0,1.0,1.0
0.9,0.0,1.4,7.6,0.7,0.1
10.2,4.8,35.1,2.1,0.3,0.1
34.4,5.6,71.6,6.1,0.5,0.1
275.4,246.6,326.9,1.1,0.8,0.8
107.9,120.1,90.5,0.9,1.2,1.3
16.7,65.7,31.1,0.3,0.5,2.1
72.6,63.3,63.5,1.1,1.1,1.0
32.6,6.4,32.4,5.1,1.0,0.2
54.0,107.3,52.7,0.5,1.0,2.0
5.6,36.8,9.5,0.2,0.6,3.9
57.7,24.8,48.6,2.3,1.2,0.5
109.8,52.0,91.8,2.1,1.2,0.6
84.7,56.0,81.0,1.5,1.0,0.7
134.9,60.1,109.4,2.2,1.2,0.5
14.0,8.8,9.5,1.6,1.5,0.9
25.1,37.6,14.9,0.7,1.7,2.5
557.3,291.5,524.1,1.9,1.1,0.6
60.5,42.4,33.8,1.4,1.8,1.3
289.4,94.5,72.9,3.1,4.0,1.3
21.4,58.5,20.3,0.4,1.1,2.9
70.7,24.8,77.0,2.8,0.9,0.3
84.7,53.6,62.1,1.6,1.4,0.9
49.3,23.2,31.1,2.1,1.6,0.7
26.1,51.2,16.2,0.5,1.6,3.2
22.3,16.8,24.3,1.3,0.9,0.7
391.7,368.3,380.9,1.1,1.0,1.0
78.2,52.8,56.7,1.5,1.4,0.9
77.2,126.5,83.7,0.6,0.9,1.5
35.4,30.4,36.5,1.2,1.0,0.8
20.5,7.2,20.3,2.8,1.0,0.4
12.1,10.4,12.2,1.2,1.0,0.9
4.7,0.0,2.7,37.8,1.7,0.0
2.8,0.0,1.4,22.7,2.1,0.1
3.7,0.0,4.1,30.3,0.9,0.0
5.6,0.8,25.7,7.0,0.2,0.0
6.5,5.6,82.4,1.2,0.1,0.1
253.1,743.1,407.9,0.3,0.6,1.8
279.1,813.5,224.2,0.3,1.2,3.6
83.7,83.3,114.8,1.0,0.7,0.7
61.4,48.0,50.0,1.3,1.2,1.0
27.9,55.2,27.0,0.5,1.0,2.0
288.4,521.3,256.6,0.6,1.1,2.0
1111.9,1776.0,1306.1,0.6,0.9,1.4
509.9,1810.4,489.0,0.3,1.0,3.7
44.7,871.2,70.2,0.1,0.6,12.4
24.2,1240.3,51.3,0.0,0.5,24.2
63.3,36.8,56.7,1.7,1.1,0.6
32.6,8.0,37.8,4.1,0.9,0.2
7.4,2.4,5.4,3.1,1.4,0.4
9.3,4.0,5.4,2.3,1.7,0.7
16.7,16.0,14.9,1.0,1.1,1.1
109.8,100.9,135.1,1.1,0.8,0.7
16.7,34.4,13.5,0.5,1.2,2.5
10.2,2.4,9.5,4.3,1.1,0.3
9.3,120.9,31.1,0.1,0.3,3.9
5.6,0.0,4.1,45.4,1.4,0.0
2.8,9.6,2.7,0.3,1.0,3.6
9.3,0.0,14.9,75.6,0.6,0.0
5.6,12.0,10.8,0.5,0.5,1.1
8.4,0.0,9.5,68.1,0.9,0.0
34.4,140.9,45.9,0.2,0.7,3.1
94.0,49.6,128.3,1.9,0.7,0.4
254.9,321.1,274.2,0.8,0.9,1.2
5.6,2.4,5.4,2.3,1.0,0.4
242.9,125.7,310.7,1.9,0.8,0.4
14.9,23.2,14.9,0.6,1.0,1.6
37.2,20.0,40.5,1.9,0.9,0.5
34.4,40.8,33.8,0.8,1.0,1.2
13.0,0.0,14.9,105.9,0.9,0.0
89.3,265.0,154.0,0.3,0.6,1.7
23.3,197.8,20.3,0.1,1.1,9.8
26.1,200.2,25.7,0.1,1.0,7.8
29.8,209.8,24.3,0.1,1.2,8.6
27.9,100.9,28.4,0.3,1.0,3.6
16.7,182.6,25.7,0.1,0.7,7.1
14.0,147.3,25.7,0.1,0.5,5.7
30.7,301.1,110.8,0.1,0.3,2.7
14.9,203.4,63.5,0.1,0.2,3.2
21.4,16.0,21.6,1.3,1.0,0.7
7.4,20.0,6.8,0.4,1.1,3.0
4.7,20.0,4.1,0.2,1.1,4.9
0.9,9.6,1.4,0.1,0.7,7.1
8.4,0.0,4.1,68.1,2.1,0.0
14.0,18.4,14.9,0.8,0.9,1.2
6.5,32.0,6.8,0.2,1.0,4.7
11.2,161.7,16.2,0.1,0.7,10.0
19.5,26.4,21.6,0.7,0.9,1.2
9.3,4.8,9.5,1.9,1.0,0.5
36.3,60.1,32.4,0.6,1.1,1.9
9.3,10.4,8.1,0.9,1.1,1.3
21.4,30.4,13.5,0.7,1.6,2.3
57.7,31.2,21.6,1.8,2.7,1.4
10.2,1.6,9.5,6.4,1.1,0.2
108.9,299.5,116.2,0.4,0.9,2.6
31.6,35.2,27.0,0.9,1.2,1.3
35.4,40.8,43.2,0.9,0.8,0.9
48.4,32.8,39.2,1.5,1.2,0.8
140.5,67.3,98.6,2.1,1.4,0.7
62.3,61.7,45.9,1.0,1.4,1.3
33.5,36.8,52.7,0.9,0.6,0.7
8.4,21.6,20.3,0.4,0.4,1.1
16.7,4.0,12.2,4.2,1.4,0.3
25.1,13.6,8.1,1.8,3.1,1.7
6.5,12.8,2.7,0.5,2.4,4.7
9.3,23.2,5.4,0.4,1.7,4.3
7.4,12.0,5.4,0.6,1.4,2.2
545.3,395.5,578.1,1.4,0.9,0.7
117.2,60.9,72.9,1.9,1.6,0.8
